Date,Monthly Mean Total Sunspot Number
1890-04-30,-1.1648198204632236
1890-05-31,-1.0882245131230925
1890-06-30,-1.1721847538613133
1890-07-31,-0.9203040316466512
1890-08-31,-0.9954263523071644
1890-09-30,-0.7833162704421858
1890-10-31,-0.9306149384039765
1890-11-30,-0.9703855787536599
1890-12-31,-1.0116292057829614
1891-01-31,-0.8731684578988782
1891-02-28,-0.6610583760338996
1891-03-31,-0.9512367519186272
1891-04-30,-0.700829016383583
1891-05-31,-0.19559458527464096
1891-06-30,-0.020309170400109943
1891-07-31,0.2389364852126416
1891-08-31,-0.39297480034344046
1891-09-30,0.11667859080435536
1891-10-31,0.06217808365849276
1891-11-30,-0.17644575843960822
1891-12-31,-0.4047586937803838
1892-01-31,0.49229019410692165
1892-02-29,0.6528457421852734
1892-03-31,0.022407443308809234
1892-04-30,0.5040740875438648
1892-05-31,0.7500628630400552
1892-06-30,0.6705215823406883
1892-07-31,0.6749405423795419
1892-08-31,1.2847570277413556
1892-09-30,0.33762659274704143
1892-10-31,0.5261688877381334
1892-11-30,0.39949203329099353
1892-12-31,0.7250220894865509
1893-01-31,0.6366428887094765
1893-02-28,0.5865613416024675
1893-03-31,0.4083299533687009
1893-04-30,0.9577539848661804
1893-05-31,0.8767397174871955
1893-06-30,1.0019435852547176
1893-07-31,0.9695378783031233
1893-08-31,1.9682228470840644
1893-09-30,0.708819236010754
1893-10-31,0.7589007831177629
1893-11-30,0.6395888620687123
1893-12-31,1.0991607061094995
1894-01-31,0.8369690771375118
1894-02-28,0.8723207574483416
1894-03-31,0.07838093713428966
1894-04-30,0.7986714234674462
1894-05-31,1.2803380677025016
1894-06-30,1.2228915871974035
1894-07-31,1.3981770020719342
1894-08-31,0.5202769410196617
1894-09-30,0.41569488676679045
1894-10-31,0.6469537954668019
1894-11-30,0.184435978066779
1894-12-31,0.26986920548461757
1895-01-31,0.3479374995043668
1895-02-28,0.4451546203591486
1895-03-31,0.29196400567888614
1895-04-30,0.6837784624572494
1895-05-31,0.4525195537572381
1895-06-30,0.5497366746120199
1895-07-31,-0.030620077157435335
1895-08-31,0.487871234068068
1895-09-30,0.2109497382999013
1895-10-31,0.4628304605145635
1895-11-30,-0.04682293063323244
1895-12-31,0.5320608344566051
1896-01-31,-0.4916649078778403
1896-02-29,0.20505779158142978
1896-03-31,0.06954301705658229
1896-04-30,-0.12931018469183514
1896-05-31,-0.5255436015090521
1896-06-30,-0.0011603435650771952
1896-07-31,-0.09690447774024115
1896-08-31,-0.5358545082663775
1896-09-30,0.30080192575659376
1896-10-31,-0.4990298412759298
1896-11-30,-0.27218989261477217
1896-12-31,-0.1587699182841933
1897-01-31,-0.2088514653912022
1897-02-28,-0.48282698780013283
1897-03-31,-0.4872459478389865
1897-04-30,-0.4430563474504493
1897-05-31,-0.7140858965001442
1897-06-30,-0.9261959783651228
1897-07-31,-0.5255436015090521
1897-08-31,-0.6684233094319891
1897-09-30,-0.020309170400109943
1897-10-31,-0.8525466443842274
1897-11-30,-0.9983723256664002
1897-12-31,-0.38708285362496886
1898-01-31,-0.46220517428548213
1898-02-28,-0.31048754628483766
1898-03-31,-0.2633519725370647
1898-04-30,-0.8481276843453737
1898-05-31,-0.5712061885772073
1898-06-30,-0.6581124026746638
1898-07-31,-0.9836424588702212
1898-08-31,-0.4342184273727419
1898-09-30,-0.34878519995490326
1898-10-31,-0.3635150667510823
1898-11-30,-0.44452933413006723
1898-12-31,-0.8937902714135288
1899-01-31,-0.7273427766167054
1899-02-28,-0.9792234988313675
1899-03-31,-0.7582754968886815
1899-04-30,-0.8569656044230811
1899-05-31,-1.014575179142197
1899-06-30,-0.7023020030632009
1899-07-31,-0.8731684578988782
1899-08-31,-1.1324141135116297
1899-09-30,-0.9983723256664002
1899-10-31,-0.8849523513358214
1899-11-30,-1.0131021924625794
1899-12-31,-0.9453448052001557
1900-01-31,-0.9733315521128958
1900-02-28,-0.8687494978600245
1900-03-31,-0.9924803789479285
1900-04-30,-0.8098300306753082
1900-05-31,-0.8319248308695768
1900-06-30,-0.9085201382097079
1900-07-31,-0.999845312346018
1900-08-31,-1.100008406560036
1900-09-30,-0.999845312346018
1900-10-31,-0.8864253380154393
1900-11-30,-1.0941164598415642
1900-12-31,-1.1972255274148178
1901-01-31,-1.1986985140944355
1901-02-28,-1.145670993628191
1901-03-31,-1.095589446521182
1901-04-30,-1.2045904608129072
1901-05-31,-0.9541827252778631
1901-06-30,-1.0617107528899703
1901-07-31,-1.1869146206574923
1901-08-31,-1.1795496872594027
1901-09-30,-1.191333580696346
1901-10-31,-1.1117922999969791
1901-11-30,-1.110319313317361
1901-12-31,-1.2045904608129072
1902-01-31,-1.067602699608442
1902-02-28,-1.2045904608129072
1902-03-31,-0.8996822181320004
1902-04-30,-1.2045904608129072
1902-05-31,-1.1353600868708655
1902-06-30,-1.1692387805020774
1902-07-31,-1.1824956606186385
1902-08-31,-1.1486169669874269
1902-09-30,-1.018994139181051
1902-10-31,-0.8039380839568365
1902-11-30,-0.9512367519186272
1902-12-31,-1.178076700579785
1903-01-31,-0.999845312346018
1903-02-28,-0.7862622438014216
1903-03-31,-0.8731684578988782
1903-04-30,-0.5638412551791177
1903-05-31,-0.8466546976657559
1903-06-30,-0.8039380839568365
1903-07-31,-0.5211246414701984
1903-08-31,-0.4975568545963119
1903-09-30,-0.9320879250835944
1903-10-31,-0.25009509242050354
1903-11-30,-0.11163434453642022
1903-12-31,-0.08217461094406207
1904-01-31,-0.42979946733388813
1904-02-29,-0.6036118955288012
1904-03-31,-0.29281170612942287
1904-04-30,-0.14993199820648592
1904-05-31,-0.2368382123039423
1904-06-30,-0.17644575843960822
1904-07-31,0.0371373101049883
1904-08-31,0.22567960509608034
1904-09-30,-0.4651511476447179
1904-10-31,0.12698949756168076
1904-11-30,-0.27071690593515424
1904-12-31,0.13730040431900595
1905-01-31,0.13877339099862396
1905-02-28,0.9017804910406998
1905-03-31,0.184435978066779
1905-04-30,-0.23978418566317816
1905-05-31,-0.027674103798199477
1905-06-30,-0.0026333302446952278
1905-07-31,0.5865613416024675
1905-08-31,0.24040947189225942
1905-09-30,0.14761131107633133
1905-10-31,0.7279680628457865
1905-11-30,1.4276367356642923
1905-12-31,0.1579222178336567
1906-01-31,-0.0880665576625338
1906-02-28,-0.4342184273727419
1906-03-31,0.37739723309672496
1906-04-30,0.15350325779480303
1906-05-31,0.2124227249795193
1906-06-30,0.34646451282474877
1906-07-31,1.339257534887218
1906-08-31,-0.03209306383705337
1906-09-30,0.17265208462983578
1906-10-31,-0.7671134169663888
1906-11-30,-0.25009509242050354
1906-12-31,0.3862351531744323
1907-01-31,0.6719945690203063
1907-02-28,1.451204522538179
1907-03-31,0.2845990722807966
1907-04-30,0.08574587053237918
1907-05-31,-0.15287797156572158
1907-06-30,-0.2147434121096737
1907-07-31,0.01651549659033773
1907-08-31,0.12846248424129858
1907-09-30,0.8826316642056667
1907-10-31,0.4024380066502292
1907-11-30,0.3052208857954474
1907-12-31,-0.042403970594378546
1908-01-31,-0.24125717234279598
1908-02-29,-0.3708800001491719
1908-03-31,-0.4990298412759298
1908-04-30,0.2109497382999013
1908-05-31,-0.2029595186727305
1908-06-30,-0.0232551437593458
1908-07-31,-0.2353652256243245
1908-08-31,1.0181464387305146
1908-09-30,0.9297672379534401
1908-10-31,-0.4106506404988554
1908-11-30,-0.08659357098291576
1908-12-31,-0.23389223894470645
1909-01-31,0.18885493810563267
1909-02-28,-0.061552797429411506
1909-03-31,0.42305982016488
1909-04-30,-0.41359661385809116
1909-05-31,-0.32079845304216303
1909-06-30,-0.6478014959173385
1909-07-31,-0.32669039976063463
1909-08-31,-0.637490589160013
1909-09-30,-0.25156807910012136
1909-10-31,0.23009856513493424
1909-11-30,0.16528715123174625
1909-12-31,0.1240435242024449
1910-01-31,-0.5564763217810281
1910-02-28,-0.43127245401350606
1910-03-31,-0.6787342161893144
1910-04-30,-0.9968993389867824
1910-05-31,-0.6610583760338996
1910-06-30,-0.9026281914912363
1910-07-31,-0.858438591102699
1910-08-31,-0.9203040316466512
1910-09-30,-0.5608952818198818
1910-10-31,-0.2633519725370647
1910-11-30,-1.082332566404621
1910-12-31,-1.0631837395695882
1911-01-31,-1.1221032067543046
1911-02-28,-0.9836424588702212
1911-03-31,-1.0131021924625794
1911-04-30,-0.7980461372383649
1911-05-31,-0.9821694721906034
1911-06-30,-1.1500899536670446
1911-07-31,-1.1176842467154506
1911-08-31,-1.1059003532785074
1911-09-30,-1.1059003532785074
1911-10-31,-1.1383060602301014
1911-11-30,-1.1014813932396537
1911-12-31,-1.1500899536670446
1912-01-31,-1.1986985140944355
1912-02-29,-1.2045904608129072
1912-03-31,-1.0838055530842388
1912-04-30,-1.0926434731619463
1912-05-31,-1.095589446521182
1912-06-30,-1.1029543799192716
1912-07-31,-1.1324141135116297
1912-08-31,-1.1972255274148178
1912-09-30,-0.9703855787536599
1912-10-31,-1.0926434731619463
1912-11-30,-1.1766037139001668
1912-12-31,-1.0484538727734092
1913-01-31,-1.1486169669874269
1913-02-28,-1.1338871001912478
1913-03-31,-1.192806567375964
1913-04-30,-1.1810226739390208
1913-05-31,-1.2045904608129072
1913-06-30,-1.2045904608129072
1913-07-31,-1.1618738471039878
1913-08-31,-1.1986985140944355
1913-09-30,-1.1751307272205491
1913-10-31,-1.1279951534727761
1913-11-30,-1.1869146206574923
1913-12-31,-1.1117922999969791
1914-01-31,-1.1353600868708655
1914-02-28,-1.1397790469097193
1914-03-31,-1.1265221667931582
1914-04-30,-0.7788973104033321
1914-05-31,-1.0764406196861493
1914-06-30,-0.9232500050058869
1914-07-31,-1.0705486729676779
1914-08-31,-1.014575179142197
1914-09-30,-0.8923172847339109
1914-10-31,-1.0027912857052539
1914-11-30,-0.8024650972772187
1914-12-31,-0.655166429315428
1915-01-31,-0.637490589160013
1915-02-28,-0.16760783836190063
1915-03-31,-0.25009509242050354
1915-04-30,-0.18970263855616926
1915-05-31,-0.39297480034344046
1915-06-30,0.48492526070883213
1915-07-31,0.5541556346508738
1915-08-31,0.5040740875438648
1915-09-30,0.009150563192248195
1915-10-31,0.1078406707266478
1915-11-30,-0.1602429049638111
1915-12-31,-0.3576231200326107
1916-01-31,-0.09248551770138747
1916-02-29,0.1564492311540389
1916-03-31,0.4407356603202949
1916-04-30,0.5600475813693453
1916-05-31,0.6219130219132974
1916-06-30,0.45841150047570983
1916-07-31,0.11078664408588365
1916-08-31,-0.34142026655681373
1916-09-30,-0.09837746441985919
1916-10-31,0.040083283464224156
1916-11-30,0.4083299533687009
1916-12-31,0.09605677728970458
1917-01-31,0.629277955311387
1917-02-28,0.5615205680489633
1917-03-31,1.1227284929833858
1917-04-30,0.6307509419910048
1917-05-31,1.5970302038203517
1917-06-30,1.6147060439757668
1917-07-31,1.7369639383840527
1917-08-31,2.591296212562439
1917-09-30,1.9711688204433002
1917-10-31,0.5674125147674348
1917-11-30,1.1624991333330692
1917-12-31,1.9696958337636823
1918-01-31,1.152188226575744
1918-02-28,0.3965460599317577
1918-03-31,0.5688855014470529
1918-04-30,0.770684676554706
1918-05-31,0.6793595024183958
1918-06-30,0.25366635200882065
1918-07-31,1.4394206291012357
1918-08-31,1.293594947819063
1918-09-30,0.7574277964381447
1918-10-31,0.8826316642056667
1918-11-30,0.8428610238559835
1918-12-31,0.24630141861073113
1919-01-31,-0.0232551437593458
1919-02-28,0.7471168896808195
1919-03-31,0.4289517668833517
1919-04-30,0.06659704369734644
1919-05-31,0.9592269715457982
1919-06-30,1.5248538565190746
1919-07-31,0.38328917981519645
1919-08-31,0.4908172074273036
1919-09-30,0.13730040431900595
1919-10-31,0.0916378172508509
1919-11-30,-0.17497277175999018
1919-12-31,-0.3502581866345212
1920-01-31,0.05186717690116737
1920-02-29,0.11815157748397319
1920-03-31,0.5173309676604261
1920-04-30,-0.8407627509472841
1920-05-31,-0.3885558403045868
1920-06-30,-0.2530410657797394
1920-07-31,-0.5314355482275237
1920-08-31,-0.734707710014795
1920-09-30,-0.3134335196440735
1920-10-31,0.013569523231101875
1920-11-30,-0.5373274949459954
1920-12-31,-0.4710430943631896
1921-01-31,-0.43127245401350606
1921-02-28,-0.5108137347128731
1921-03-31,-0.5491113883829386
1921-04-30,-0.4091776538192375
1921-05-31,-0.6595853893542817
1921-06-30,-0.3767719468676435
1921-07-31,-0.17791874511922603
1921-08-31,-0.6448555225581026
1921-09-30,-0.7685864036460067
1921-10-31,-0.7582754968886815
1921-11-30,-0.7685864036460067
1921-12-31,-0.7052479764224368
1922-01-31,-0.9144120849281795
1922-02-28,-0.557949308460646
1922-03-31,0.1402463776782418
1922-04-30,-0.9350338984428302
1922-05-31,-1.0072102457441077
1922-06-30,-1.0602377662103524
1922-07-31,-0.9350338984428302
1922-08-31,-1.0440349127345554
1922-09-30,-1.0896974998027105
1922-10-31,-1.0513998461326448
1922-11-30,-1.0248860858995226
1922-12-31,-0.7774243237237142
1923-01-31,-1.0941164598415642
1923-02-28,-1.1677657938224595
1923-03-31,-1.1235761934339223
1923-04-30,-1.0543458194918807
1923-05-31,-1.1265221667931582
1923-06-30,-0.9792234988313675
1923-07-31,-1.1176842467154506
1923-08-31,-1.192806567375964
1923-09-30,-0.8790604046173498
1923-10-31,-0.9173580582874153
1923-11-30,-0.9586016853167167
1923-12-31,-1.1368330735504837
1924-01-31,-1.192806567375964
1924-02-29,-1.0793865930453852
1924-03-31,-1.16040086042437
1924-04-30,-0.9261959783651228
1924-05-31,-0.6949370696651114
1924-06-30,-0.6153957889657444
1924-07-31,-0.5137597080721089
1924-08-31,-0.7317617366555591
1924-09-30,-0.5874090420530043
1924-10-31,-0.5770981352956789
1924-11-30,-0.6522204559561922
1924-12-31,-0.7995191239179829
1925-01-31,-1.0705486729676779
1925-02-28,-0.6360176024803951
1925-03-31,-0.7626944569275351
1925-04-30,-0.42390752061541653
1925-05-31,-0.15287797156572158
1925-06-30,-0.0394579972351429
1925-07-31,-0.25893301249821093
1925-08-31,-0.27218989261477217
1925-09-30,0.2728151788438534
1925-10-31,0.49376318078653947
1925-11-30,0.2330445384941699
1925-12-31,1.2169996404789318
1926-01-31,0.5585745946897275
1926-02-28,0.5099660342623366
1926-03-31,0.33026165934895185
1926-04-30,-0.25893301249821093
1926-05-31,0.37150528637825325
1926-06-30,0.598345235039411
1926-07-31,0.07985392381390768
1926-08-31,0.3081668591546833
1926-09-30,0.2890180323196505
1926-10-31,0.5526826479712558
1926-11-30,0.28018011224194295
1926-12-31,0.7456439030012016
1927-01-31,0.7986714234674462
1927-02-28,1.0800118792744664
1927-03-31,0.5055470742234827
1927-04-30,1.090322786031792
1927-05-31,0.7382789696031121
1927-06-30,0.24630141861073113
1927-07-31,0.14466533771709547
1927-08-31,0.11520560412473733
1927-09-30,0.47608734063112457
1927-10-31,0.34499152614513096
1927-11-30,0.4466276070387664
1927-12-31,-0.09543149106062332
1928-01-31,0.8458069972152191
1928-02-29,0.598345235039411
1928-03-31,0.8929425709629923
1928-04-30,0.773630649913942
1928-05-31,0.6852514491368675
1928-06-30,1.040241238924783
1928-07-31,1.2022697736827528
1928-08-31,0.8516989439336908
1928-09-30,0.9989976118954815
1928-10-31,0.3022749124362116
1928-11-30,0.0312453633865168
1928-12-31,0.24335544525149527
1929-01-31,0.48639824738844994
1929-02-28,0.33762659274704143
1929-03-31,0.02977237670689877
1929-04-30,0.09016483057123308
1929-05-31,0.22420661841646253
1929-06-30,0.5615205680489633
1929-07-31,0.5202769410196617
1929-08-31,0.40980294004831874
1929-09-30,-0.36056909339184656
1929-10-31,0.12257053752282686
1929-11-30,0.785414543350885
1929-12-31,1.4453125758197074
1930-01-31,0.3980190466113755
1930-02-28,0.019461469949573377
1930-03-31,-0.3443662399160496
1930-04-30,-0.26629794589630046
1930-05-31,-0.3001766395275124
1930-06-30,-0.4975568545963119
1930-07-31,-0.6669503227523712
1930-08-31,-0.5933009887714759
1930-09-30,-0.416542587217327
1930-10-31,-0.3620420800714644
1930-11-30,-0.32963637311987054
1930-12-31,-0.5712061885772073
1931-01-31,-0.8451817109861379
1931-02-28,-0.14698602484725007
1931-03-31,-0.4666241343243358
1931-04-30,-0.43863738741159564
1931-05-31,-0.6036118955288012
1931-06-30,-0.828978857510341
1931-07-31,-0.7774243237237142
1931-08-31,-0.8864253380154393
1931-09-30,-0.7376536833740307
1931-10-31,-0.9600746719963348
1931-11-30,-0.7450186167721202
1931-12-31,-0.7671134169663888
1932-01-31,-0.9085201382097079
1932-02-29,-0.9453448052001557
1932-03-31,-0.9276689650447407
1932-04-30,-0.9291419517243585
1932-05-31,-0.7671134169663888
1932-06-30,-0.6610583760338996
1932-07-31,-0.9689125920740421
1932-08-31,-1.0381429660160837
1932-09-30,-1.1073733399581254
1932-10-31,-0.986588432229457
1932-11-30,-1.0027912857052539
1932-12-31,-0.9320879250835944
1933-01-31,-0.9041011781708542
1933-02-28,-0.6610583760338996
1933-03-31,-0.9571286986370989
1933-04-30,-1.1324141135116297
1933-05-31,-1.1265221667931582
1933-06-30,-1.0764406196861493
1933-07-31,-1.1353600868708655
1933-08-31,-1.1986985140944355
1933-09-30,-1.0793865930453852
1933-10-31,-1.130941126832012
1933-11-30,-1.1898605940167282
1933-12-31,-1.1986985140944355
1934-01-31,-1.1206302200746865
1934-02-28,-1.014575179142197
1934-03-31,-1.0985354198804178
1934-04-30,-0.9276689650447407
1934-05-31,-0.7199778432186159
1934-06-30,-1.0396159526957016
1934-07-31,-0.9792234988313675
1934-08-31,-0.999845312346018
1934-09-30,-1.1059003532785074
1934-10-31,-1.0646567262492062
1934-11-30,-0.9910073922683107
1934-12-31,-0.8260328841511051
1935-01-31,-0.7464916034517382
1935-02-28,-0.7023020030632009
1935-03-31,-0.637490589160013
1935-04-30,-0.9041011781708542
1935-05-31,-0.5358545082663775
1935-06-30,-0.08217461094406207
1935-07-31,-0.3723529868287898
1935-08-31,-0.4651511476447179
1935-09-30,-0.17202679840075452
1935-10-31,0.1019487240081763
1935-11-30,0.37150528637825325
1935-12-31,0.3052208857954474
1936-01-31,0.33762659274704143
1936-02-29,0.6204400352336796
1936-03-31,0.6867244358164855
1936-04-30,0.6336969153502406
1936-05-31,0.1343544309597703
1936-06-30,0.5143849943011902
1936-07-31,0.07985392381390768
1936-08-31,0.9312402246330579
1936-09-30,0.6616836622629809
1936-10-31,0.9783757983808308
1936-11-30,1.6279629240923281
1936-12-31,1.8238701524815095
1937-01-31,2.0492371144630495
1937-02-28,1.9490740202490315
1937-03-31,0.8531719306133086
1937-04-30,1.479191269450919
1937-05-31,1.658895644364304
1937-06-30,1.9932636206375687
1937-07-31,2.357091330503192
1937-08-31,2.1759139689101894
1937-09-30,1.2685541742655586
1937-10-31,1.862167806151575
1937-11-30,0.6204400352336796
1937-12-31,0.9739568383419772
1938-01-31,1.2111076937604601
1938-02-28,1.720761084908256
1938-03-31,0.9194563311961145
1938-04-30,1.2759191076636482
1938-05-31,1.9225602600159095
1938-06-30,1.1904858802458094
1938-07-31,2.8549608282140446
1938-08-31,1.6353278574904175
1938-09-30,0.9945786518566281
1938-10-31,1.2302565205954932
1938-11-30,1.7944104188891512
1938-12-31,1.0741199325559947
1939-01-31,0.7677387031954703
1939-02-28,0.6955623558941928
1939-03-31,0.38328917981519645
1939-04-30,1.4747723094120657
1939-05-31,1.7016122580732234
1939-06-30,1.2744461209840303
1939-07-31,1.1904858802458094
1939-08-31,1.392285055353463
1939-09-30,1.560205536829904
1939-10-31,0.9592269715457982
1939-11-30,0.470195393912653
1939-12-31,-0.1705538117211365
1940-01-31,0.03419133674575245
1940-02-29,0.25513933868843847
1940-03-31,0.8413880371763657
1940-04-30,0.2845990722807966
1940-05-31,0.1299354709209164
1940-06-30,0.8546449172929269
1940-07-31,0.4525195537572381
1940-08-31,1.3863931086349912
1940-09-30,0.42747878020373364
1940-10-31,0.14319235103747766
1940-11-30,0.23009856513493424
1940-12-31,0.47166838059227084
1941-01-31,-0.08364759762368011
1941-02-28,-0.1101613578568024
1941-03-31,-0.06302578410902933
1941-04-30,-0.40033973374153
1941-05-31,-0.48282698780013283
1941-06-30,0.26250427208652805
1941-07-31,0.4363167002814412
1941-08-31,0.26986920548461757
1941-09-30,0.4127489134075546
1941-10-31,-0.06744474414788301
1941-11-30,-0.2618789858574468
1941-12-31,-0.3767719468676435
1942-01-31,-0.3281633864402526
1942-02-28,0.09016483057123308
1942-03-31,0.12698949756168076
1942-04-30,0.28607205896041465
1942-05-31,-0.5888820287326222
1942-06-30,-0.9261959783651228
1942-07-31,-0.7685864036460067
1942-08-31,-0.7081939497816725
1942-09-30,-0.7818432837625678
1942-10-31,-0.733234723335177
1942-11-30,-0.448948294168921
1942-12-31,-0.6507474692765742
1943-01-31,-0.8996822181320004
1943-02-28,-0.49608386791669395
1943-03-31,-0.5314355482275237
1943-04-30,-0.5638412551791177
1943-05-31,-0.8569656044230811
1943-06-30,-1.017521152501433
1943-07-31,-0.8805333912969677
1943-08-31,-0.7288157632963234
1943-09-30,-0.9586016853167167
1943-10-31,-1.0131021924625794
1943-11-30,-0.9541827252778631
1943-12-31,-0.7420726434128845
1944-01-31,-1.114738273356215
1944-02-29,-1.192806567375964
1944-03-31,-0.9350338984428302
1944-04-30,-1.1986985140944355
1944-05-31,-1.144198006948573
1944-06-30,-1.0838055530842388
1944-07-31,-1.0793865930453852
1944-08-31,-0.7936271771995113
1944-09-30,-0.8554926177434632
1944-10-31,-0.7906812038402754
1944-11-30,-0.940925845161302
1944-12-31,-0.5063947746740194
1945-01-31,-0.7509105634905919
1945-02-28,-0.8923172847339109
1945-03-31,-0.6757882428300787
1945-04-30,-0.41801557389694494
1945-05-31,-0.4533672542077747
1945-06-30,-0.3178524796829272
1945-07-31,-0.1587699182841933
1945-08-31,-0.5697332018975894
1945-09-30,-0.34878519995490326
1945-10-31,0.4819792873495963
1945-11-30,-0.07628266422559057
1945-12-31,-0.5314355482275237
1946-01-31,-0.036512023875907046
1946-02-28,0.9135643844776432
1946-03-31,0.67641352905916
1946-04-30,0.6528457421852734
1946-05-31,0.8811586775260489
1946-06-30,0.6012912083986466
1946-07-31,1.6485847376069784
1946-08-31,1.4276367356642923
1946-09-30,1.1138905729056785
1946-10-31,1.3068518279356243
1946-11-30,1.834181059238835
1946-12-31,1.7840995121318262
1947-01-31,1.2066887337216063
1947-02-28,1.577881376985319
1947-03-31,1.5027590563248059
1947-04-30,1.9196142866566734
1947-05-31,2.9934215760981275
1947-06-30,2.2142116225802546
1947-07-31,2.0875347681331147
1947-08-31,2.7341759204853755
1947-09-30,2.3291045835904516
1947-10-31,2.208319675861783
1947-11-30,1.4659343893343584
1947-12-31,1.2243645738770215
1948-01-31,1.0579170790801977
1948-02-29,0.5924532883209392
1948-03-31,0.773630649913942
1948-04-30,2.750378773961173
1948-05-31,2.4248487177656157
1948-06-30,2.293752903279622
1948-07-31,1.7620047119375575
1948-08-31,2.0904807414923505
1948-09-30,1.7840995121318262
1948-10-31,1.6368008441700355
1948-11-30,0.7927794767489745
1948-12-31,1.6721525244808653
1949-01-31,1.2788650810228839
1949-02-28,2.5957151726012926
1949-03-31,2.0801698347350253
1949-04-30,1.860694819471957
1949-05-31,1.010781505332425
1949-06-30,1.3348385748483644
1949-07-31,1.421744788945821
1949-08-31,1.3775551885572839
1949-09-30,1.8268161258407456
1949-10-31,1.5395837233152536
1949-11-30,1.7885184721706795
1949-12-31,1.2494053474305258
1950-01-31,0.915037371157261
1950-02-28,0.773630649913942
1950-03-31,1.0844308393133202
1950-04-30,1.1610261466534513
1950-05-31,1.0122544920120429
1950-06-30,0.5379527811750767
1950-07-31,0.694089369214575
1950-08-31,0.5718314748062885
1950-09-30,-0.1337291447306888
1950-10-31,0.07690795045467183
1950-11-30,-0.060079810749793475
1950-12-31,-0.07480967754597255
1951-01-31,0.047448216862313694
1951-02-28,0.04450224350307784
1951-03-31,-0.036512023875907046
1951-04-30,0.735332996243876
1951-05-31,1.0593900657598156
1951-06-30,0.8929425709629923
1951-07-31,0.07985392381390768
1951-08-31,0.06954301705658229
1951-09-30,0.5291148610973693
1951-10-31,-0.12489122465298147
1951-11-30,-0.11163434453642022
1951-12-31,-0.2471491190612677
1952-01-31,-0.3517311733141391
1952-02-29,-0.7273427766167054
1952-03-31,-0.7405996567332666
1952-04-30,-0.59035501541224
1952-05-31,-0.7096669364612904
1952-06-30,-0.43863738741159564
1952-07-31,-0.3782449335472614
1952-08-31,-0.05860682407017565
1952-09-30,-0.6095038422472728
1952-10-31,-0.700829016383583
1952-11-30,-0.7361806966944129
1952-12-31,-0.48429997447975076
1953-01-31,-0.6463285092377206
1953-02-28,-1.1176842467154506
1953-03-31,-0.9880614189090748
1953-04-30,-0.621287735684216
1953-05-31,-0.9350338984428302
1953-06-30,-0.7405996567332666
1953-07-31,-1.017521152501433
1953-08-31,-0.7096669364612904
1953-09-30,-0.7921541905198933
1953-10-31,-1.0234130992199046
1953-11-30,-1.1677657938224595
1953-12-31,-1.1471439803078087
1954-01-31,-1.1986985140944355
1954-02-28,-1.192806567375964
1954-03-31,-0.971858565433278
1954-04-30,-1.1648198204632236
1954-05-31,-1.1869146206574923
1954-06-30,-1.1986985140944355
1954-07-31,-1.0970624332008
1954-08-31,-1.018994139181051
1954-09-30,-1.1707117671816953
1954-10-31,-1.049926859453027
1954-11-30,-1.0072102457441077
1954-12-31,-1.0381429660160837
1955-01-31,-0.7126129098205263
1955-02-28,-0.764167443607153
1955-03-31,-1.0970624332008
1955-04-30,-0.9630206453555704
1955-05-31,-0.5962469621307117
1955-06-30,-0.5388004816256132
1955-07-31,-0.6419095491988668
1955-08-31,-0.3502581866345212
1955-09-30,-0.30901455960521984
1955-10-31,0.017988483269955554
1955-11-30,0.6557917155445092
1955-12-31,0.3980190466113755
1956-01-31,0.3287886726693338
1956-02-29,1.3819741485961374
1956-03-31,1.2656082009063225
1956-04-30,1.1035796661483528
1956-05-31,1.6441657775681249
1956-06-30,1.227310547236257
1956-07-31,1.4865562028490087
1956-08-31,2.333523543629305
1956-09-30,2.4101188509694365
1956-10-31,2.03450724766687
1956-11-30,2.9934215760981275
1956-12-31,2.8019333077477997
1957-01-31,2.237779409454141
1957-02-28,1.5130699630821312
1957-03-31,2.07722386137579
1957-04-30,2.448416504639502
1957-05-31,2.227468502696816
1957-06-30,2.9831106693408023
1957-07-31,2.7002972268541643
1957-08-31,2.0904807414923505
1957-09-30,3.715185049110902
1957-10-31,4.0893236657338505
1957-11-30,3.1937477645261634
1957-12-31,3.7888343830917974
1958-01-31,3.018462349651632
1958-02-28,2.2363064227745233
1958-03-31,2.7724735741554416
1958-04-30,2.8844205618064027
1958-05-31,2.4513624779987375
1958-06-30,2.373294183978989
1958-07-31,2.787203440951621
1958-08-31,2.971326775903859
1958-09-30,2.9948945627777457
1958-10-31,2.5795123191254956
1958-11-30,1.9711688204433002
1958-12-31,2.7091351469318714
1959-01-31,3.3277895523713923
1959-02-28,1.7796805520929722
1959-03-31,2.669364506582188
1959-04-30,2.2024277291433116
1959-05-31,2.383605090736314
1959-06-30,2.3143747167942728
1959-07-31,1.9166683132974378
1959-08-31,2.958069895787298
1959-09-30,1.8238701524815095
1959-10-31,1.1183095329445318
1959-11-30,1.3819741485961374
1959-12-31,1.404068948790406
1960-01-31,1.847437939355396
1960-02-29,1.0034165719343353
1960-03-31,0.9253482779145862
1960-04-30,1.339257534887218
1960-05-31,1.2891759877802094
1960-06-30,1.0932687593910277
1960-07-31,1.3348385748483644
1960-08-31,1.594084230461116
1960-09-30,1.448258549178943
1960-10-31,0.5232229143788976
1960-11-30,0.6646296356222168
1960-12-31,0.580669394883996
1961-01-31,0.004731603153394307
1961-02-28,-0.24125717234279598
